id,symbol,status,baseAsset,quoteAsset
e7d94908-ccd0-4ee8-b830-eec64bbce784,TOMOBNB,BREAK,TOMO,BNB
40a06827-9293-400c-b7ce-2419e5e7b24f,TOMOBTC,BREAK,TOMO,BTC
f159c634-3327-4d68-83f6-e480bc9fa7e0,TOMOUSDT,BREAK,TOMO,USDT
456f13d6-68c0-40c6-b839-7d1abe5be86a,TOMOUSDC,BREAK,TOMO,USDC
4c0ea036-b8d0-4d05-9960-9fc7c0642be4,PERLBNB,BREAK,PERL,BNB
12e77958-1dee-4261-af79-68c4ae86be1e,PERLBTC,BREAK,PERL,BTC
b65c1d66-91ed-4869-a574-f1c0e5c252b2,PERLUSDC,BREAK,PERL,USDC
ba7431c5-dc95-49ef-823d-f908e161da1e,PERLUSDT,BREAK,PERL,USDT
8016081d-65df-4194-b58b-fedb8d65ee66,DENTUSDT,TRADING,DENT,USDT
b872aad4-2d80-4888-8b2a-9174f85c80b2,MFTUSDT,BREAK,MFT,USDT
7b05d1d6-f1f1-4a83-bbb4-f45c8c3bad07,KEYUSDT,TRADING,KEY,USDT
3ae4a7ef-3d85-4a7c-9e00-6c012d2559cc,STORMUSDT,BREAK,STORM,USDT
889a7c96-a937-4e38-b3e1-ca70e262927c,DOCKUSDT,BREAK,DOCK,USDT
6e547381-33ee-45d2-8e42-36478a27487a,WANUSDT,TRADING,WAN,USDT
4c67c931-844a-4147-a4ed-26300820fff8,FUNUSDT,TRADING,FUN,USDT
33a8f8cc-46ee-4637-b6be-21c075b72908,CVCUSDT,TRADING,CVC,USDT
3e9c9b87-c561-477b-bc03-1d8c465ac951,BTTTRX,BREAK,BTT,TRX
bd3462b3-930a-49b0-ac24-eab2848df6a3,WINTRX,TRADING,WIN,TRX
3f82f85c-851b-4852-9436-6ced8c567de6,CHZBNB,TRADING,CHZ,BNB
5ba565c2-2d1c-43c1-b59b-f8824d8cf57a,CHZBTC,TRADING,CHZ,BTC
05db9835-94f2-4e1f-9140-0cdf47999a9d,CHZUSDT,TRADING,CHZ,USDT
546bd30c-66a0-4eda-ad78-b94644a56dda,BANDBNB,BREAK,BAND,BNB
8ffd0a3c-dfe0-4732-8534-19259c3c3314,BANDBTC,TRADING,BAND,BTC
23ec63ba-b96d-4815-88ec-38b70e027391,BANDUSDT,TRADING,BAND,USDT
f6012094-7270-4c43-b704-1e5ac7e4ec1d,BNBBUSD,BREAK,BNB,BUSD
b94190a0-9b90-4691-8614-d869ab4decaa,BTCBUSD,BREAK,BTC,BUSD
97df5664-d634-4005-bdf6-cc97a0fdfe18,BUSDUSDT,BREAK,BUSD,USDT
57df30b8-2e22-408a-a7d1-1cc2204ed2f8,BEAMBNB,BREAK,BEAM,BNB
43c191be-7a24-44d3-888d-caeb0110c499,BEAMBTC,BREAK,BEAM,BTC
18950621-7842-40a6-bbc5-4ccaa8563443,BEAMUSDT,BREAK,BEAM,USDT
1b0b0d19-49ab-4257-9bad-b508590a1ca3,XTZBNB,BREAK,XTZ,BNB
42ed9789-c165-4b86-8afd-9c21dde374e5,XTZBTC,TRADING,XTZ,BTC
1beabf7f-3a03-43df-85d3-09c2991430ba,XTZUSDT,TRADING,XTZ,USDT
696223a4-92ce-46b6-849c-56969d71e043,RENUSDT,TRADING,REN,USDT
44a177cb-9cad-4956-a45f-752506fab526,RVNUSDT,TRADING,RVN,USDT
f6166735-8c70-4bee-9595-002696198d1e,HCUSDT,BREAK,HC,USDT
8568ac4c-0018-40f1-9912-b25fe33e7ab2,HBARBNB,TRADING,HBAR,BNB
044b8046-7d5e-4236-958b-e8f83df9f94a,HBARBTC,TRADING,HBAR,BTC
81e488bf-087c-4476-b02b-8989dd883743,HBARUSDT,TRADING,HBAR,USDT
be6d6d74-3a31-4407-8dfc-7af56625879b,NKNBNB,BREAK,NKN,BNB
05ecc5e2-3e42-4eb9-8529-a7475bd156a0,NKNBTC,TRADING,NKN,BTC
a0947501-24cb-4fd9-a316-2e827c7feee8,NKNUSDT,TRADING,NKN,USDT
23ca4244-2ab5-4123-a3b9-7dbcdbc7a6a6,XRPBUSD,BREAK,XRP,BUSD
e3d2361c-bed9-4d69-a687-184eb0d21024,ETHBUSD,BREAK,ETH,BUSD
b38ca7d5-7d24-4ddd-b1b9-4f4f6ab06729,BCHABCBUSD,BREAK,BCHABC,BUSD
c0d9e629-dc98-4261-849d-745913aa0618,LTCBUSD,BREAK,LTC,BUSD
96dea657-a4f1-4c26-b5b2-5b812a637d07,LINKBUSD,BREAK,LINK,BUSD
b57d3afc-78b4-4402-899e-f6f4f9a6614d,ETCBUSD,BREAK,ETC,BUSD
e3da518c-16af-40f1-9403-25534fa18a5f,STXBNB,TRADING,STX,BNB
0b13653b-87be-4777-93e8-42cbe6d1a922,STXBTC,TRADING,STX,BTC
322d4111-e2dd-454b-a781-c00276fa5680,STXUSDT,TRADING,STX,USDT
deda7aa2-3f44-4c49-9736-ecc842c52cec,KAVABNB,BREAK,KAVA,BNB
9192f762-3321-4143-b6eb-f6118b656a27,KAVABTC,TRADING,KAVA,BTC
8ac5f477-379e-499f-80bc-d2995f3562dc,KAVAUSDT,TRADING,KAVA,USDT
13bbc72d-5447-4a76-a812-02111fd713de,BUSDNGN,BREAK,BUSD,NGN
f11090ec-2679-4ca5-b61c-cd400d55b94c,BNBNGN,BREAK,BNB,NGN
a2414281-9457-4784-b578-f3b61cb13f15,BTCNGN,BREAK,BTC,NGN
65c34a29-4c58-4903-a777-f0e7e640b931,ARPABNB,BREAK,ARPA,BNB
551a678c-d3e4-4581-b63f-66c3e4693767,ARPABTC,TRADING,ARPA,BTC
6a4b970a-7f3c-4be8-b081-b144abc1b7a6,ARPAUSDT,TRADING,ARPA,USDT
372a49ae-a637-4b0a-8c6f-980f1f215c8a,TRXBUSD,BREAK,TRX,BUSD
b07b36df-814c-4752-b090-e91248613308,EOSBUSD,BREAK,EOS,BUSD
f84e2dd6-fe4b-4e83-a0d5-ae0846122ed3,IOTXUSDT,TRADING,IOTX,USDT
68631fad-90f9-4b1a-9022-a9aff193ea77,RLCUSDT,TRADING,RLC,USDT
8469ae64-2842-4222-a67e-cd673e99b05f,MCOUSDT,BREAK,MCO,USDT
784ee54c-17ca-4464-92cb-ebf2e36de4ea,XLMBUSD,BREAK,XLM,BUSD
f04534a3-c904-4d22-9477-fb591a81759c,ADABUSD,BREAK,ADA,BUSD
7db4289b-3ff1-4c20-98c2-bc331abfdda7,CTXCBNB,BREAK,CTXC,BNB
e6be8e2c-4474-4fa8-bf1f-edcaf8ddd531,CTXCBTC,TRADING,CTXC,BTC
637a5f5c-8c75-4cc2-8a81-3b9754334b1a,CTXCUSDT,TRADING,CTXC,USDT
87589f31-06f1-408b-9bc7-2fb62b774d8b,BCHBNB,TRADING,BCH,BNB
cce60311-45d7-48b5-928c-b57fc812da8c,BCHBTC,TRADING,BCH,BTC
bc4025f7-1674-488a-9992-e7fd1d16acaa,BCHUSDT,TRADING,BCH,USDT
31b67d51-eeea-4643-bc40-5eb68a893917,BCHUSDC,TRADING,BCH,USDC
59e19540-e48a-49f5-b81e-b95b90150256,BCHTUSD,BREAK,BCH,TUSD
1b60be6a-e8a7-42c9-8c67-74363b2615d0,BCHPAX,BREAK,BCH,PAX
2b4e4065-9d33-45cc-a0ab-023bc015dd51,BCHBUSD,BREAK,BCH,BUSD
ed19abc6-166e-4883-8170-6b29d05ec8b1,BTCRUB,BREAK,BTC,RUB
df17b86a-17f7-47b0-b5c1-2da212ed167a,ETHRUB,BREAK,ETH,RUB
6292f788-b719-433a-93c2-8a2842e321cb,XRPRUB,BREAK,XRP,RUB
0ff14094-d8f3-4e44-8f88-24a1257c0119,BNBRUB,BREAK,BNB,RUB
5b3bf327-79bf-4a7f-b1fb-416c2f1a35b2,TROYBNB,BREAK,TROY,BNB
be71a8c7-c065-4be6-98a3-4a91fb79ab82,TROYBTC,BREAK,TROY,BTC
a6a53f6b-b527-4cac-b992-c9528c579b5b,TROYUSDT,TRADING,TROY,USDT
9be1188d-08b5-4772-8fea-1795a5b8bcda,BUSDRUB,BREAK,BUSD,RUB
5d2c490a-a6ea-4b8b-a42d-8b5860663f89,QTUMBUSD,BREAK,QTUM,BUSD
3c79d62b-b9dc-400c-8b69-8d802b08c0eb,VETBUSD,BREAK,VET,BUSD
cf58b3b1-8433-404f-82aa-0020f6025894,VITEBNB,BREAK,VITE,BNB
cf1776a4-1584-4cde-8a3d-8e6dd8691f07,VITEBTC,TRADING,VITE,BTC
5045e67b-c091-46d7-8583-57f9fc4d5974,VITEUSDT,TRADING,VITE,USDT
3a6c8bbe-b203-4b90-9ab5-36f13232536c,FTTBNB,BREAK,FTT,BNB
64ac7601-42d6-440f-b364-cdb6a764731d,FTTBTC,BREAK,FTT,BTC
8c9e338f-f9fd-4e3f-996e-469c683b9b5b,FTTUSDT,TRADING,FTT,USDT
aef4f819-3d70-4f7a-adab-d4a8b9ce95b4,BTCTRY,TRADING,BTC,TRY
efeb4e5e-d96b-4ecb-a046-afac9b44b4b1,BNBTRY,TRADING,BNB,TRY
8cd402a4-9b6e-4247-80fb-6bdca161a92b,BUSDTRY,BREAK,BUSD,TRY
d9390512-72d3-4574-8291-9ba810dc832d,ETHTRY,TRADING,ETH,TRY
3158cf34-77b0-43ec-b5ed-93d466e0e56e,XRPTRY,TRADING,XRP,TRY
eebe082f-700a-4c09-89b5-3b64dd572fe0,USDTTRY,TRADING,USDT,TRY
e44d6b2e-8d43-4d6c-9220-4a13ba63fa68,USDTRUB,BREAK,USDT,RUB
7cd80547-be9d-418e-ac59-750a9fb372d5,BTCEUR,TRADING,BTC,EUR
cf3fb53e-b22c-49ef-b977-293fc94597e6,ETHEUR,TRADING,ETH,EUR
f605fe40-63ba-4e4c-a600-5c6ed9e2a322,BNBEUR,TRADING,BNB,EUR
3e8e75b8-9c8e-4044-b2ad-47fa97545cfb,XRPEUR,TRADING,XRP,EUR
306980fc-7316-489c-9489-02af5cdf2771,EURBUSD,BREAK,EUR,BUSD
c64eefd7-2922-4bc1-8920-c20c807114e5,EURUSDT,TRADING,EUR,USDT
215f0abc-5319-4a41-b838-f76466d47531,OGNBNB,BREAK,OGN,BNB
6f060412-e698-4978-becc-2825b1163d6e,OGNBTC,TRADING,OGN,BTC
4ce41ec6-93dc-44b6-afb6-e37f5a523a15,OGNUSDT,TRADING,OGN,USDT
a789e751-4382-400d-88ff-d5d7cd574db1,DREPBNB,BREAK,DREP,BNB
37656107-c47c-4389-b015-d2dd373a6203,DREPBTC,BREAK,DREP,BTC
c3bc0856-dfdd-43d4-bb5d-6967d0b70b53,DREPUSDT,BREAK,DREP,USDT
b5cfcd28-f744-40a0-8a1c-512e7c4a62e4,BULLUSDT,BREAK,BULL,USDT
e19567d8-db1f-4434-adbd-640782c44d66,BULLBUSD,BREAK,BULL,BUSD
d564954d-1268-4ac6-90da-34bb3b1427fd,BEARUSDT,BREAK,BEAR,USDT
98af414d-5d12-4322-b307-cb4f6577d39b,BEARBUSD,BREAK,BEAR,BUSD
c561c564-6528-44fe-8bff-584efa524202,ETHBULLUSDT,BREAK,ETHBULL,USDT
58ecf9fe-4466-4c2b-9f90-4bea2b0cb56b,ETHBULLBUSD,BREAK,ETHBULL,BUSD
fe5a33bf-3c24-48db-8671-36df8d3c9cb0,ETHBEARUSDT,BREAK,ETHBEAR,USDT
a861a717-3267-4ea0-8a2f-647f1f614c92,ETHBEARBUSD,BREAK,ETHBEAR,BUSD
78f53d3e-7cce-4447-ba57-4420a918f638,TCTBNB,BREAK,TCT,BNB
8ec76bf8-8381-443f-b59b-dd3bafecf7c8,TCTBTC,BREAK,TCT,BTC
8074c006-e0a1-4eb5-9e8c-083b2593953f,TCTUSDT,BREAK,TCT,USDT
8524e5a7-de37-42eb-bb49-d992ea7a732f,WRXBNB,BREAK,WRX,BNB
ba4b6e47-c3c3-4343-96cd-246a59d8fd90,WRXBTC,BREAK,WRX,BTC
6f065a4f-c353-4a7b-9241-992c23899c57,WRXUSDT,TRADING,WRX,USDT
c613bfa0-f053-4a44-b90f-15db45eb1f63,ICXBUSD,BREAK,ICX,BUSD
aa72c826-8a72-474b-bbcf-64bf6e40253f,BTSUSDT,BREAK,BTS,USDT
d0afa856-3d1a-4783-8661-06025225c8c1,BTSBUSD,BREAK,BTS,BUSD
7860f17e-9e5b-4abd-b219-f1200206d8a2,LSKUSDT,TRADING,LSK,USDT
36ad7456-d7b6-45d5-b513-b900641be856,BNTUSDT,TRADING,BNT,USDT
de08049b-35d7-4ecb-a6ff-cd3ea4f250f3,BNTBUSD,BREAK,BNT,BUSD
b3ba1fb0-2080-472d-b953-8a27f4f8612b,LTOBNB,BREAK,LTO,BNB
841c748a-03b3-4e12-a160-c894e6d01d6b,LTOBTC,TRADING,LTO,BTC
5028b52f-76e5-4d1b-8627-2a19cbc29168,LTOUSDT,TRADING,LTO,USDT
cba387c1-cd98-41f3-a785-4f87e5df24d5,ATOMBUSD,BREAK,ATOM,BUSD
25aa3487-7613-4013-a314-f69251c390b1,DASHBUSD,BREAK,DASH,BUSD
fbcac11b-45ae-4ffb-8ac0-b11e13b2afc0,NEOBUSD,BREAK,NEO,BUSD
f3995747-2151-4647-a2d6-8a72070d702a,WAVESBUSD,BREAK,WAVES,BUSD
a481c79a-d6c5-4da3-91da-6fb2b89dfbe2,XTZBUSD,BREAK,XTZ,BUSD
ac600922-1d5d-4d40-bd47-7fdbc47a13bb,EOSBULLUSDT,BREAK,EOSBULL,USDT
2e7d2cdc-a8ad-420b-8a3b-101c2af60100,EOSBULLBUSD,BREAK,EOSBULL,BUSD
b391776f-ccd6-45e1-a4cf-f1f1075d4beb,EOSBEARUSDT,BREAK,EOSBEAR,USDT
a1321f8c-bdd1-4ed4-855e-8b6b7d64027f,EOSBEARBUSD,BREAK,EOSBEAR,BUSD
6d56d492-41ca-4495-9e1a-2466e3167411,XRPBULLUSDT,BREAK,XRPBULL,USDT
8f3d501a-9cdf-4ff1-944a-696c37b5eb62,XRPBULLBUSD,BREAK,XRPBULL,BUSD
a81ec94b-59f8-41b2-9e7e-5afe34b77175,XRPBEARUSDT,BREAK,XRPBEAR,USDT
3c971216-88db-45cc-b4e2-00e7be996178,XRPBEARBUSD,BREAK,XRPBEAR,BUSD
bdcddc1b-3e70-4dbe-a276-11a911dbc7ab,BATBUSD,BREAK,BAT,BUSD
eb9d2944-2530-40c0-b2a3-8e1fae9532be,ENJBUSD,BREAK,ENJ,BUSD
868dc015-1179-4bb4-9c8c-7ab6b1f400bd,NANOBUSD,BREAK,NANO,BUSD
54094c3f-a87b-41b7-b42c-61c016fa7346,ONTBUSD,BREAK,ONT,BUSD
13baf456-a494-4311-9731-d79823ee4710,RVNBUSD,BREAK,RVN,BUSD
e6045b03-53cd-4433-b4ad-a1216dd650e5,STRATBUSD,BREAK,STRAT,BUSD
3d13c966-4434-4cf8-acdf-15261863f698,STRATBNB,BREAK,STRAT,BNB
ceac859e-ace3-4c5b-bf3b-06a7191b5fce,STRATUSDT,BREAK,STRAT,USDT
430c42bb-05f9-41f3-aaa9-ca9ad64857cd,AIONBUSD,BREAK,AION,BUSD
8cc499d3-592e-4591-b042-243c4e70a8c0,AIONUSDT,BREAK,AION,USDT
dfaca115-f4be-44f7-aa31-441a75e17314,MBLBNB,BREAK,MBL,BNB
98ca621e-124f-4328-a567-5b0d9beefba5,MBLBTC,BREAK,MBL,BTC
a6b844e5-9072-48f3-ba51-6acfa697ad9b,MBLUSDT,TRADING,MBL,USDT
0e8bccc9-ac1f-4d63-97af-38f3832cd751,COTIBNB,BREAK,COTI,BNB
c8a9984c-f3b5-4392-891a-d1e2efa9e22a,COTIBTC,TRADING,COTI,BTC
5cd3a1b0-fe73-4289-9dbd-0dc344cfd9b6,COTIUSDT,TRADING,COTI,USDT
4f1f6e4f-46a8-4b30-87f3-df3230f4634e,ALGOBUSD,BREAK,ALGO,BUSD
de243846-0453-4822-a517-13c4fd362e06,BTTBUSD,BREAK,BTT,BUSD
5892ebd0-5417-4e29-84db-d43032d34fc8,TOMOBUSD,BREAK,TOMO,BUSD
acbb6dd8-632e-44be-a555-f1deb26694a1,XMRBUSD,BREAK,XMR,BUSD
c2ca31d7-6f02-4bab-96a6-c511b00b9d37,ZECBUSD,BREAK,ZEC,BUSD
5dcd1bf4-c064-45f9-9375-0c85ce2f21ba,BNBBULLUSDT,BREAK,BNBBULL,USDT
df6402e2-3d66-49b0-b0dd-d0de24eac315,BNBBULLBUSD,BREAK,BNBBULL,BUSD
71abca6b-7601-46e8-8aed-26125370625a,BNBBEARUSDT,BREAK,BNBBEAR,USDT
42e3b279-9537-4327-a26f-c10a71389b10,BNBBEARBUSD,BREAK,BNBBEAR,BUSD
325d1254-12ce-4ca2-9a89-a7abfd1f02aa,STPTBNB,BREAK,STPT,BNB
61f70a5a-4cd5-4b2f-87e5-a56f1f9f613f,STPTBTC,TRADING,STPT,BTC
a69896be-7eb9-46e4-a5c7-c55ed0396489,STPTUSDT,TRADING,STPT,USDT
8550ee97-e05a-4d55-bfaa-67bf3c7c708d,BTCZAR,TRADING,BTC,ZAR
e44f9c20-47ac-4f89-bd47-9f7f903c5179,ETHZAR,TRADING,ETH,ZAR
75d171e9-88be-4362-a9a2-f2db418c53a3,BNBZAR,BREAK,BNB,ZAR
d88a41fc-e2d9-4f96-8168-31ae28ac4254,USDTZAR,TRADING,USDT,ZAR
87a71013-8811-4e46-95e0-0d28536daf7c,BUSDZAR,BREAK,BUSD,ZAR
45d557f2-be1e-4a94-a23b-619febbbf43e,BTCBKRW,BREAK,BTC,BKRW
a6cddd41-417e-4f7c-b128-c4b0b916ebb6,ETHBKRW,BREAK,ETH,BKRW
c4bcb478-b10b-4109-85f9-866083681e3e,BNBBKRW,BREAK,BNB,BKRW
09dd656e-d6ba-45ba-950e-c456b501d43d,WTCUSDT,BREAK,WTC,USDT
e0bf46f6-adf3-473c-a42f-3118e025bbf2,DATABUSD,BREAK,DATA,BUSD
c8c73858-b20f-49dd-9448-21321749b22d,DATAUSDT,TRADING,DATA,USDT
05049c3a-e361-4a33-81ca-a56fa8f1de87,XZCUSDT,BREAK,XZC,USDT
a0161891-72ea-4fd2-bb7c-35d196dc1ce2,SOLBNB,TRADING,SOL,BNB
75bbe68d-1a0f-4932-b5db-0f9dc456f917,SOLBTC,TRADING,SOL,BTC
2a286def-2982-4326-982d-a1807d9b16b4,SOLUSDT,TRADING,SOL,USDT
7546d57c-6269-4b17-a9e5-f374c7ab9b87,SOLBUSD,BREAK,SOL,BUSD
5e63f8f8-f59a-4891-9700-bcbe345cc35a,BTCIDRT,BREAK,BTC,IDRT
51549021-9cfc-4d6c-af43-1c1ff8eb675b,BNBIDRT,BREAK,BNB,IDRT
c0f494aa-b9ce-4f50-960b-344fce30452b,USDTIDRT,TRADING,USDT,IDRT
6857d23d-ba5f-4712-8946-3859375c65f4,BUSDIDRT,BREAK,BUSD,IDRT
dcfa6985-7279-4fa4-b43a-53c855f03868,CTSIBTC,TRADING,CTSI,BTC
b0a7d86a-e3a4-45c7-a72f-feb55f6edd68,CTSIUSDT,TRADING,CTSI,USDT
fd1100fe-aac3-44d4-ade8-4d4b7d5af12b,CTSIBNB,BREAK,CTSI,BNB
9c5f18b0-7cab-4598-a3dd-e0ce5cee784f,CTSIBUSD,BREAK,CTSI,BUSD
863cd525-502d-43d9-be52-545f75525d6a,HIVEBNB,BREAK,HIVE,BNB
143de948-327f-49da-ac68-7ce1e8d64368,HIVEBTC,TRADING,HIVE,BTC
a5932a84-120b-42d4-9bef-d816343bb576,HIVEUSDT,TRADING,HIVE,USDT
1d5d8008-7858-4159-b66f-e225b82e7c92,CHRBNB,BREAK,CHR,BNB
79d8ec2c-311e-4e60-ba38-9662101a4afb,CHRBTC,TRADING,CHR,BTC
6a49963d-9cf4-42dd-87b0-0a063d5df31f,CHRUSDT,TRADING,CHR,USDT
ccd6ba13-d136-4178-b66f-01d314038f3c,BTCUPUSDT,BREAK,BTCUP,USDT
982d3f04-7f26-4571-baa5-9e2febe40c90,BTCDOWNUSDT,BREAK,BTCDOWN,USDT
f4d81781-23e1-4ebc-a259-ca798076e72a,GXSUSDT,BREAK,GXS,USDT
6a0aa751-ee82-4ae0-9867-c3377e0ad08b,ARDRUSDT,TRADING,ARDR,USDT
755d6cf8-5489-4ece-9902-ac0ee129bfb4,ERDBUSD,BREAK,ERD,BUSD
988edcdb-2437-4e32-a1ae-a9d07868070f,LENDUSDT,BREAK,LEND,USDT
3804b171-bd01-4b7a-b285-90b842a39483,HBARBUSD,BREAK,HBAR,BUSD
568b5fe4-19ad-402e-8588-11bd029bf9cd,MATICBUSD,BREAK,MATIC,BUSD
b88696d9-e858-428c-b058-e4f74955c664,WRXBUSD,BREAK,WRX,BUSD
36dedd43-518d-43e8-a209-d5c7eb2ef462,ZILBUSD,BREAK,ZIL,BUSD
de69424a-eeca-4e6c-aefa-6c2c17f991bb,MDTBNB,BREAK,MDT,BNB
978b9466-84b6-42eb-b130-5da67e680db0,MDTBTC,TRADING,MDT,BTC
a0c80b02-9ab3-4b51-ba1b-14dd13ffe8ba,MDTUSDT,TRADING,MDT,USDT
3b700366-87cb-43bf-a8b1-bc19dedd5715,STMXBTC,BREAK,STMX,BTC
4ed43c65-0283-4b69-bc17-0310fa20b03b,STMXETH,BREAK,STMX,ETH
3f929ed4-40a0-4f70-9008-63cacd3b56eb,STMXUSDT,TRADING,STMX,USDT
08c1a11a-8d3d-46cc-8be3-5e6cbbc636ad,KNCBUSD,BREAK,KNC,BUSD
e04aa615-74a0-42a1-88c7-a084808864d6,KNCUSDT,TRADING,KNC,USDT
8259ceeb-595b-438a-8a9a-c2bf0ea7c6a9,REPBUSD,BREAK,REP,BUSD
b8154d54-94ff-43e4-9e5e-9d1cac10426b,REPUSDT,BREAK,REP,USDT
e8b16ce9-89bd-4148-bf75-7e1197ae3879,LRCBUSD,BREAK,LRC,BUSD
fafaecb6-b31e-45e5-aafe-c2230b05f35f,LRCUSDT,TRADING,LRC,USDT
3324a3c9-cc6b-4010-b916-ef80185aa550,IQBNB,BREAK,IQ,BNB
ea9a0bd4-c860-41b2-a0bb-64a2757f5914,IQBUSD,BREAK,IQ,BUSD
57686c31-de12-40cf-a8a6-ab70520e5589,PNTBTC,BREAK,PNT,BTC
b083f05e-8602-4191-87f0-f228a2497f3d,PNTUSDT,BREAK,PNT,USDT
7b0cc61d-fe0b-4ccb-a1df-79a9b5998bbc,BTCGBP,BREAK,BTC,GBP
f81af445-496a-4134-b101-576ef90f39b0,ETHGBP,BREAK,ETH,GBP
feb71015-bccf-4a2a-8577-0772a8dc1e35,XRPGBP,BREAK,XRP,GBP
fb6b1cd7-c791-4f02-8072-9d801361cdd4,BNBGBP,BREAK,BNB,GBP
3b8c99f0-7f5a-4cd5-bd4b-73d1610dea71,GBPBUSD,BREAK,GBP,BUSD
ac39b6ac-f29d-49e7-b2d8-16a0b13abac5,DGBBTC,TRADING,DGB,BTC
04ee7849-b52d-4fc0-aad1-9f761d766370,DGBBUSD,BREAK,DGB,BUSD
815fee1d-11a5-4e63-8f93-e7fb674e695b,BTCUAH,TRADING,BTC,UAH
cbd30573-fc4f-48d0-9aa3-f474780756e6,USDTUAH,TRADING,USDT,UAH
4b988367-28da-4afd-b1b0-9a520f7e4b38,COMPBTC,TRADING,COMP,BTC
5293e02b-9260-485a-bf5a-c3128d6922b3,COMPBNB,BREAK,COMP,BNB
612b5b98-a475-4ccc-975e-6046ff156bf2,COMPBUSD,BREAK,COMP,BUSD
ce2a7bfb-ab04-4e19-be5d-47dda406b73a,COMPUSDT,TRADING,COMP,USDT
1be5b1ce-79d9-4228-bebf-9a2d272ef88d,BTCBIDR,BREAK,BTC,BIDR
35b8b70a-861d-4cf2-92a7-e9cf654372b8,ETHBIDR,BREAK,ETH,BIDR
658997c6-19b7-4d68-ae1a-3868afa85ea6,BNBBIDR,BREAK,BNB,BIDR
cbef4aef-3257-49d1-99a6-e4d79645982a,BUSDBIDR,BREAK,BUSD,BIDR
a642fc49-8241-458e-980b-2174a6c4a077,USDTBIDR,BREAK,USDT,BIDR
d9e1d72b-b6d0-4530-ab62-e5e4880d7c9e,BKRWUSDT,BREAK,BKRW,USDT
391d5a50-a565-4c91-9760-60ead125da81,BKRWBUSD,BREAK,BKRW,BUSD
e20e1547-a8c0-464a-ba9e-8033a6ff2bcf,SCUSDT,TRADING,SC,USDT
ed6218a8-149a-4746-ac3c-6829fa23d21d,ZENUSDT,TRADING,ZEN,USDT
8b9e7b38-5121-48d9-8900-6014601b3b3b,SXPBTC,TRADING,SXP,BTC
5e45197d-8e6b-46ee-8a81-40f844e4943a,SXPBNB,BREAK,SXP,BNB
dcf73d77-68cc-40c3-9e5f-0b47ad00a705,SXPBUSD,BREAK,SXP,BUSD
921cc234-2e0a-4cb2-b0ff-c0fc9e087bb5,SNXBTC,TRADING,SNX,BTC
76f2be88-1726-4541-8abe-6dd8d7c2428f,SNXBNB,BREAK,SNX,BNB
2af34157-5991-47e4-9aa8-ca3bb325aa54,SNXBUSD,BREAK,SNX,BUSD
e8402bc0-c4db-4b90-a26c-1035939a1c64,SNXUSDT,TRADING,SNX,USDT
5a9dc0e8-0c72-483f-9997-b70e94010d8e,ETHUPUSDT,BREAK,ETHUP,USDT
ff7a596b-9815-422f-a855-0e45a6311596,ETHDOWNUSDT,BREAK,ETHDOWN,USDT
1bdbfced-5a51-476a-b399-54ddd2287b4d,ADAUPUSDT,BREAK,ADAUP,USDT
c559b026-acd2-4cfa-ade7-bc37ad312e59,ADADOWNUSDT,BREAK,ADADOWN,USDT
84f9c5e1-57c2-421a-ba09-f004903cd569,LINKUPUSDT,BREAK,LINKUP,USDT
bbf88935-d79f-4d9e-bcec-f2be948585e3,LINKDOWNUSDT,BREAK,LINKDOWN,USDT
285eead8-e5bc-4f10-8e12-605b74aeb9bd,VTHOBNB,BREAK,VTHO,BNB
df997ba2-1b5a-436c-b074-d4de1cb68ce2,VTHOBUSD,BREAK,VTHO,BUSD
9ac95952-a403-4a12-bb9f-35846e258f77,VTHOUSDT,TRADING,VTHO,USDT
80fdcbdb-165a-482c-b9b4-90a9ab00d37b,DCRBUSD,BREAK,DCR,BUSD
1f4f63d2-6efe-45ae-9715-03d3a3eb592c,DGBUSDT,TRADING,DGB,USDT
62afe03b-9572-4176-bfa1-eee2b02d647b,GBPUSDT,BREAK,GBP,USDT
8cc2203c-0800-4fd7-a102-34afe41f92f0,STORJBUSD,BREAK,STORJ,BUSD
945fd1a8-0712-4e60-8bd8-956910c7b417,SXPUSDT,TRADING,SXP,USDT
5575132f-8997-4786-a492-88da49e1f45b,IRISBNB,BREAK,IRIS,BNB
89533a57-55a1-49b2-9c99-89e2e256ad6a,IRISBTC,TRADING,IRIS,BTC
86ce8530-08f9-4699-8197-e4b3e18727bf,IRISBUSD,BREAK,IRIS,BUSD
85eaa046-fa77-4913-9c62-47bf7a5e9d97,MKRBNB,BREAK,MKR,BNB
0b57e7b9-b4fc-4be5-8d2b-e74155f8cde6,MKRBTC,TRADING,MKR,BTC
86d30c65-ae36-428f-8f65-34d55034f869,MKRUSDT,TRADING,MKR,USDT
1fb46d5f-a9be-4709-aaa3-8e625a16b4fd,MKRBUSD,BREAK,MKR,BUSD
10dc822a-55b5-4c46-ab19-4a7c313161a3,DAIBNB,BREAK,DAI,BNB
5e6d951d-a290-4d74-bf7c-3a6c92d3fe57,DAIBTC,BREAK,DAI,BTC
0f0b9289-1737-4b04-9b0a-365a4a7f9500,DAIUSDT,BREAK,DAI,USDT
d934e5f2-a8a1-4624-88e4-99ff47ef38d6,DAIBUSD,BREAK,DAI,BUSD
fde29d7f-40e3-4033-88fa-7535ac2cec61,RUNEBNB,TRADING,RUNE,BNB
